销售日期,分类编码,分类名称,净销量,售出量,销售额,打折销量,正常销量,售出记录数,退货记录数,在售单品数,均价,平均损耗率
2022-01-12,1011010201,花菜类,35.007,35.007,210.042,0.0,35.007,67,0,1,6.0,15.51
2022-01-12,1011010402,水生根茎类,41.626,41.626,292.656,0.0,41.626,60,0,3,7.030605871330419,13.65
2022-01-12,1011010501,茄类,10.637,10.637,114.042,0.0,10.637,22,0,4,10.721255993231173,6.68
2022-01-12,1011010504,辣椒类,74.888,74.888,579.28,2.0,72.888,167,0,10,7.73528469180643,9.24
2022-01-12,1011010801,食用菌,46.619,46.619,291.51,5.0,41.619,89,0,5,6.253029880520818,9.45
2022-01-13,1011010101,花叶类,73.369,73.369,256.6266,13.0,60.369,112,0,21,3.4977524567596667,12.83
2022-01-13,1011010201,花菜类,21.816,21.816,130.89600000000002,0.0,21.816,47,0,1,6.000000000000001,15.51
2022-01-13,1011010402,水生根茎类,22.185,22.185,133.11,0.0,22.185,35,0,2,6.000000000000001,13.65
2022-01-13,1011010501,茄类,12.889,12.889,144.233,0.0,12.889,29,0,4,11.190394910388704,6.68
2022-01-13,1011010504,辣椒类,63.209,63.209,521.677,0.0,63.209,166,0,9,8.253207612839944,9.24
2022-01-13,1011010801,食用菌,48.916,48.916,289.881,9.0,39.916,92,0,9,5.926097800310736,9.45
2022-01-14,1011010101,花叶类,103.099,103.099,378.4884,13.0,90.099,183,0,21,3.6711161116984647,12.83
2022-01-14,1011010201,花菜类,23.405,23.405,163.835,0.0,23.405,48,0,1,7.0,15.51
2022-01-14,1011010402,水生根茎类,48.285,48.285,340.41,0.0,48.285,59,0,3,7.050015532774155,13.65
2022-01-14,1011010501,茄类,6.196,6.196,70.362,0.0,6.196,16,0,3,11.356036152356358,6.68
2022-01-14,1011010504,辣椒类,78.342,78.342,631.7322,0.0,78.342,168,0,13,8.063774220724516,9.24
2022-01-14,1011010801,食用菌,53.083,53.083,340.029,13.0,40.083,106,0,9,6.405610082323908,9.45
2022-01-15,1011010101,花叶类,124.109,124.109,479.85880000000003,14.0,110.109,224,0,19,3.866430315287369,12.83
2022-01-15,1011010201,花菜类,37.538,37.538,262.766,0.0,37.538,79,0,1,7.000000000000001,15.51
2022-01-15,1011010402,水生根茎类,56.825,56.825,376.05,0.0,56.825,78,0,3,6.617685877694677,13.65
2022-01-15,1011010501,茄类,9.146,9.146,93.468,0.0,9.146,20,0,3,10.219549529849115,6.68
2022-01-15,1011010504,辣椒类,96.244,96.244,817.2482,0.0,96.244,232,0,13,8.491419724865965,9.24
2022-01-15,1011010801,食用菌,49.827,49.827,259.886,1.0,48.827,84,0,8,5.215766552270858,9.45
2022-01-16,1011010101,花叶类,137.15,137.15,539.614,5.0,132.15,253,0,19,3.93448049580751,12.83
2022-01-16,1011010201,花菜类,58.007,58.007,348.042,0.0,58.007,85,0,1,6.0,15.51
2022-01-16,1011010402,水生根茎类,52.794,52.794,344.064,0.0,52.794,69,0,3,6.517104216388227,13.65
2022-01-16,1011010501,茄类,14.67,14.67,153.406,0.0,14.67,36,0,3,10.457123381049762,6.68
2022-01-16,1011010504,辣椒类,89.336,88.336,736.1986,2.0,86.336,210,0,11,8.33407217895309,9.24
2022-01-16,1011010801,食用菌,55.987,55.987,303.81,11.0,44.987,89,0,8,5.426438280315073,9.45
2022-01-17,1011010101,花叶类,90.383,90.383,388.811,6.0,84.383,167,0,18,4.30181560691723,12.83
2022-01-17,1011010201,花菜类,11.754999999999999,11.754999999999999,82.285,0.0,11.754999999999999,31,0,1,7.0,15.51
2022-01-17,1011010402,水生根茎类,42.312,42.312,257.772,0.0,42.312,56,0,3,6.092172433352241,13.65
2022-01-17,1011010501,茄类,10.665,10.665,111.798,0.0,10.665,24,0,3,10.48270042194093,6.68
2022-01-17,1011010504,辣椒类,47.324,47.324,455.0512,0.0,47.324,118,0,10,9.615653790888345,9.24
2022-01-17,1011010801,食用菌,29.229,29.229,118.274,1.0,28.229,35,0,7,4.046460706832256,9.45
2022-01-18,1011010101,花叶类,85.852,85.852,313.046,15.0,70.852,140,0,18,3.646344872571402,12.83
2022-01-18,1011010201,花菜类,9.211,9.211,64.477,0.0,9.211,24,0,1,7.0,15.51
2022-01-18,1011010402,水生根茎类,32.418,32.418,194.508,0.0,32.418,44,0,2,6.0,13.65
2022-01-18,1011010501,茄类,8.478,8.478,89.446,0.0,8.478,18,0,3,10.550365652276481,6.68
2022-01-18,1011010504,辣椒类,56.238,56.238,518.9558000000001,0.0,56.238,138,0,10,9.227849496781538,9.24
2022-01-18,1011010801,食用菌,38.752,38.752,327.268,1.0,37.752,86,0,7,8.445189925681253,9.45
2022-01-19,1011010101,花叶类,129.677,129.677,519.6736,12.0,117.677,207,0,20,4.0074461932339585,12.83
2022-01-19,1011010201,花菜类,16.223,16.223,113.56099999999999,0.0,16.223,36,0,1,7.0,15.51
2022-01-19,1011010402,水生根茎类,50.389,50.389,302.334,0.0,50.389,61,0,2,6.0,13.65
2022-01-19,1011010501,茄类,4.2059999999999995,4.2059999999999995,45.372,0.0,4.2059999999999995,10,0,4,10.787446504992868,6.68
2022-01-19,1011010504,辣椒类,55.99,55.99,541.0184,0.0,55.99,153,0,14,9.662768351491339,9.24
2022-01-19,1011010801,食用菌,72.068,72.068,546.156,0.0,72.068,131,0,8,7.578342676361214,9.45
2022-01-20,1011010101,花叶类,134.88,134.88,573.1784,7.0,127.88,237,0,19,4.249543297746145,12.83
2022-01-20,1011010201,花菜类,32.318,32.318,226.226,0.0,32.318,68,0,1,7.0,15.51
2022-01-20,1011010402,水生根茎类,55.56,55.56,333.36,0.0,55.56,67,0,2,6.0,13.65
2022-01-20,1011010501,茄类,22.912,22.912,250.06,0.0,22.912,53,0,4,10.91393156424581,6.68
2022-01-20,1011010504,辣椒类,68.17,68.17,657.9262,1.0,67.17,158,0,13,9.651257151239548,9.24
2022-01-20,1011010801,食用菌,78.146,78.146,593.3149999999999,5.0,73.146,145,0,10,7.592391165254779,9.45
2022-01-21,1011010101,花叶类,146.062,146.062,597.668,8.0,138.062,260,0,20,4.091878791198258,12.83
2022-01-21,1011010201,花菜类,32.031,32.031,224.217,0.0,32.031,69,0,1,7.000000000000001,15.51
2022-01-21,1011010402,水生根茎类,58.294,58.294,405.039,0.0,58.294,74,0,2,6.948210793563661,13.65
2022-01-21,1011010501,茄类,23.798000000000002,23.798000000000002,254.982,0.0,23.798000000000002,55,0,3,10.714429784015463,6.68
2022-01-21,1011010504,辣椒类,81.348,81.348,831.4364,2.0,79.348,183,0,14,10.220735605054827,9.24
2022-01-21,1011010801,食用菌,77.103,77.103,602.621,0.0,77.103,142,0,10,7.8157918628328344,9.45
2022-01-22,1011010101,花叶类,210.297,210.297,1085.6298,1.0,209.297,416,0,21,5.162364655701222,12.83
2022-01-22,1011010201,花菜类,64.541,64.541,516.328,0.0,64.541,121,0,1,8.0,15.51
2022-01-22,1011010402,水生根茎类,64.682,64.682,631.716,0.0,64.682,76,0,2,9.766488358430475,13.65
2022-01-22,1011010501,茄类,22.592,22.592,328.213,0.0,22.592,46,0,4,14.527841713881022,6.68
2022-01-22,1011010504,辣椒类,103.68,103.68,1249.931,3.0,100.68,235,0,11,12.055661651234567,9.24
2022-01-22,1011010801,食用菌,97.945,97.639,810.814,0.0,97.639,185,0,8,8.30420221427913,9.45
2022-01-23,1011010101,花叶类,186.693,186.693,1042.094,0.0,186.693,321,0,22,5.581858987749943,12.83
2022-01-23,1011010201,花菜类,74.249,74.249,590.2622,0.0,74.249,137,0,2,7.949766326819217,15.51
2022-01-23,1011010402,水生根茎类,68.285,68.285,722.19,0.0,68.285,88,0,2,10.576114812916455,13.65
2022-01-23,1011010501,茄类,25.009,25.009,356.997,0.0,25.009,59,0,3,14.274741093206446,6.68
2022-01-23,1011010504,辣椒类,124.431,124.431,1472.4866,0.0,124.431,253,0,11,11.833760075865339,9.24
2022-01-23,1011010801,食用菌,89.483,89.483,935.89,0.0,89.483,175,0,6,10.458858107126492,9.45
2022-01-24,1011010101,花叶类,187.463,187.463,839.58,18.0,169.463,292,0,25,4.478643785707047,12.83
2022-01-24,1011010201,花菜类,22.147,22.147,199.323,0.0,22.147,45,0,1,9.000000000000002,15.51
2022-01-24,1011010402,水生根茎类,38.076,38.076,444.432,0.0,38.076,42,0,2,11.672234478411598,13.65
2022-01-24,1011010501,茄类,25.579,25.579,367.668,0.0,25.579,49,0,3,14.373822276085852,6.68
2022-01-24,1011010504,辣椒类,117.056,117.056,1434.487,0.0,117.056,229,0,12,12.254707148715147,9.24
2022-01-24,1011010801,食用菌,68.443,68.443,845.232,0.0,68.443,163,0,7,12.349429452244934,9.45
2022-01-25,1011010101,花叶类,153.198,153.198,837.6786,15.0,138.198,256,0,23,5.467947362237104,12.83
2022-01-25,1011010201,花菜类,48.877,48.877,488.77,0.0,48.877,86,0,1,10.0,15.51
2022-01-25,1011010402,水生根茎类,70.849,70.849,804.174,0.0,70.849,72,0,2,11.350534234781012,13.65
2022-01-25,1011010501,茄类,26.834,26.834,382.132,0.0,26.834,53,0,4,14.24059029589327,6.68
2022-01-25,1011010504,辣椒类,85.379,85.379,1275.5726,1.0,84.379,204,0,12,14.940121107063797,9.24
2022-01-25,1011010801,食用菌,83.043,83.043,962.25,3.0,80.043,176,0,7,11.587370398468263,9.45
2022-01-26,1011010101,花叶类,172.651,172.651,1024.105,10.0,162.651,267,0,24,5.931648238353673,12.83
2022-01-26,1011010201,花菜类,32.217,32.217,322.17,0.0,32.217,63,0,1,10.0,15.51
2022-01-26,1011010402,水生根茎类,64.858,64.858,745.971,0.0,64.858,65,0,2,11.501603503037405,13.65
2022-01-26,1011010501,茄类,31.875,31.875,462.492,0.0,31.875,62,0,4,14.509552941176471,6.68
2022-01-26,1011010504,辣椒类,93.362,93.362,1397.9538,2.0,91.362,204,0,11,14.973477431931622,9.24
2022-01-26,1011010801,食用菌,87.094,87.094,866.184,3.0,84.094,148,0,8,9.94539233471881,9.45
2022-01-27,1011010101,花叶类,171.725,170.614,847.6926,13.906,156.708,251,0,22,4.968482070638986,12.83
2022-01-27,1011010201,花菜类,58.027,58.027,580.27,0.0,58.027,89,0,1,10.0,15.51
2022-01-27,1011010402,水生根茎类,95.025,95.025,1118.58,0.0,95.025,86,0,3,11.77142857142857,13.65
2022-01-27,1011010501,茄类,21.963,21.963,356.442,0.0,21.963,43,0,4,16.22920366070209,6.68
2022-01-27,1011010504,辣椒类,159.221,157.221,2299.201,0.0,157.221,307,0,13,14.624006971078927,9.24
2022-01-27,1011010801,食用菌,66.621,66.621,678.1152000000001,0.0,66.621,117,0,8,10.178700409780701,9.45
2022-01-28,1011010101,花叶类,188.131,188.131,1082.726,12.0,176.131,275,0,23,5.755170599210126,12.83
2022-01-28,1011010201,花菜类,85.253,85.253,852.53,0.0,85.253,124,0,1,10.0,15.51
2022-01-28,1011010402,水生根茎类,197.934,197.934,2192.236,40.0,157.934,192,0,3,11.075590853516829,13.65
2022-01-28,1011010501,茄类,54.803,54.803,968.3842,0.0,54.803,85,0,4,17.67027717460723,6.68
2022-01-28,1011010504,辣椒类,222.648,222.648,3474.2282,0.0,222.648,416,0,13,15.604129388092415,9.24
2022-01-28,1011010801,食用菌,144.04,144.04,1414.4326,0.0,144.04,200,0,9,9.819720910858097,9.45
2022-01-29,1011010101,花叶类,208.841,208.256,1440.725,0.0,208.256,334,0,15,6.918047979409956,12.83
2022-01-29,1011010201,花菜类,90.907,90.907,909.07,0.0,90.907,129,0,1,10.000000000000002,15.51
2022-01-29,1011010402,水生根茎类,200.905,200.905,2262.968,0.0,200.905,211,0,3,11.263870983798311,13.65
2022-01-29,1011010501,茄类,86.85,86.261,1518.482,0.0,86.261,139,0,4,17.603343341718737,6.68
2022-01-29,1011010504,辣椒类,357.263,356.647,6284.807400000001,0.0,356.647,752,0,14,17.621927003451596,9.24
2022-01-29,1011010801,食用菌,195.987,195.987,1854.334,0.0,195.987,294,0,7,9.461515304586529,9.45
2022-01-30,1011010101,花叶类,229.022,229.022,1825.693,4.0,225.022,399,0,15,7.971692675812804,12.83
2022-01-30,1011010201,花菜类,102.128,102.128,999.3668,0.0,102.128,166,0,2,9.785433965220117,15.51
2022-01-30,1011010402,水生根茎类,234.678,234.678,2746.652,0.0,234.678,249,0,3,11.703917708519759,13.65
2022-01-30,1011010501,茄类,88.028,88.028,1526.0572,0.0,88.028,142,0,4,17.336043077202707,6.68
2022-01-30,1011010504,辣椒类,403.185,403.185,7456.5416000000005,0.0,403.185,906,0,13,18.494094770390763,9.24
2022-01-30,1011010801,食用菌,153.261,153.261,1925.8152,0.0,153.261,296,0,8,12.56559202928338,9.45
2022-02-01,1011010101,花叶类,63.003,63.003,596.783,0.0,63.003,130,0,12,9.47229497008079,12.83
2022-02-01,1011010201,花菜类,13.968,13.968,139.68,0.0,13.968,23,0,1,10.0,15.51
2022-02-01,1011010402,水生根茎类,38.25,38.25,458.315,0.0,38.25,48,0,3,11.982091503267974,13.65
2022-02-01,1011010501,茄类,18.86,18.86,328.4054,0.0,18.86,37,0,4,17.412799575821843,6.68
2022-02-01,1011010504,辣椒类,52.92,52.92,1049.8752,0.0,52.92,165,0,9,19.83891156462585,9.24
2022-02-01,1011010801,食用菌,46.534,46.534,423.7264,0.0,46.534,78,0,8,9.10573774014699,9.45
2022-02-02,1011010101,花叶类,88.412,88.412,698.808,0.0,88.412,177,0,13,7.903994932814549,12.83
2022-02-02,1011010201,花菜类,38.729,38.729,387.29,0.0,38.729,67,0,1,10.0,15.51
2022-02-02,1011010402,水生根茎类,37.868,37.868,514.747,0.0,37.868,46,0,2,13.59319214112179,13.65
2022-02-02,1011010501,茄类,29.266000000000002,29.266000000000002,507.798,0.0,29.266000000000002,58,0,3,17.351124171393426,6.68
2022-02-02,1011010504,辣椒类,89.27,89.27,1687.0262,0.0,89.27,264,0,9,18.898019491430492,9.24
2022-02-02,1011010801,食用菌,104.522,104.522,834.5944000000001,10.485,94.037,156,0,7,7.984868257400356,9.45
2022-02-03,1011010101,花叶类,116.536,116.536,705.078,0.0,116.536,194,0,12,6.050302052584609,12.83
2022-02-03,1011010201,花菜类,26.229,26.229,262.29,0.0,26.229,54,0,1,10.000000000000002,15.51
2022-02-03,1011010402,水生根茎类,7.01,7.01,74.076,0.0,7.01,10,0,2,10.56718972895863,13.65
2022-02-03,1011010501,茄类,51.214999999999996,51.214999999999996,732.486,0.0,51.214999999999996,91,0,3,14.302177096553745,6.68
2022-02-03,1011010504,辣椒类,125.952,125.952,2348.7062,0.0,125.952,344,0,9,18.647629255589433,9.24
2022-02-03,1011010801,食用菌,46.152,46.152,505.95540000000005,0.0,46.152,101,0,7,10.96280551222049,9.45
2022-02-04,1011010101,花叶类,216.497,216.497,1324.3794,0.0,216.497,347,0,20,6.117310632479896,12.83
2022-02-04,1011010201,花菜类,48.036,48.036,480.36,0.0,48.036,97,0,1,10.0,15.51
2022-02-04,1011010402,水生根茎类,55.923,55.923,666.018,0.0,55.923,56,0,2,11.909554208465211,13.65
2022-02-04,1011010501,茄类,49.812,49.812,717.406,0.0,49.812,105,0,4,14.402272544768328,6.68
2022-02-04,1011010504,辣椒类,168.229,168.229,2445.1094000000003,0.0,168.229,456,0,11,14.534410832852839,9.24
2022-02-04,1011010801,食用菌,62.232,62.232,585.0328000000001,0.0,62.232,107,0,7,9.400835582979818,9.45
2022-02-05,1011010101,花叶类,208.189,208.189,1364.369,0.0,208.189,356,0,22,6.55351147274832,12.83
2022-02-05,1011010201,花菜类,45.665,45.665,410.985,0.0,45.665,93,0,1,9.0,15.51
2022-02-05,1011010402,水生根茎类,2.2030000000000003,2.2030000000000003,21.456,0.0,2.2030000000000003,5,0,3,9.739446209714025,13.65
2022-02-05,1011010501,茄类,43.637,43.637,541.492,0.0,43.637,82,0,2,12.409010701927263,6.68
2022-02-05,1011010504,辣椒类,79.349,79.349,1235.3020000000001,0.0,79.349,193,0,13,15.567959268547808,9.24
2022-02-05,1011010801,食用菌,94.217,94.217,778.4774,0.0,94.217,142,0,10,8.262600167697974,9.45
2022-02-06,1011010101,花叶类,219.985,219.985,1398.8696,3.0,216.985,395,0,19,6.358931745346273,12.83
2022-02-06,1011010201,花菜类,52.784,52.784,475.056,0.0,52.784,115,0,1,9.0,15.51
2022-02-06,1011010402,水生根茎类,66.88,66.88,779.744,0.0,66.88,89,0,2,11.65885167464115,13.65
2022-02-06,1011010501,茄类,38.299,38.299,476.724,0.0,38.299,86,0,3,12.447426825765685,6.68
2022-02-06,1011010504,辣椒类,127.903,127.903,1530.6256,0.0,127.903,261,0,8,11.967081303800537,9.24
2022-02-06,1011010801,食用菌,90.519,90.519,789.7434000000001,0.0,90.519,133,0,9,8.72461472177112,9.45
2022-02-07,1011010101,花叶类,160.054,160.054,838.913,7.0,153.054,253,0,17,5.241437264923088,12.83
2022-02-07,1011010201,花菜类,43.144,43.144,388.296,0.0,43.144,99,0,1,9.0,15.51
2022-02-07,1011010402,水生根茎类,41.735,41.735,494.184,0.0,41.735,58,0,2,11.8409967653049,13.65
2022-02-07,1011010501,茄类,25.718,25.718,319.606,0.0,25.718,63,0,3,12.427327163854109,6.68
2022-02-07,1011010504,辣椒类,105.783,105.783,1367.798,0.0,105.783,229,0,12,12.930225083425503,9.24
2022-02-07,1011010801,食用菌,89.43,89.43,648.0116,0.0,89.43,135,0,10,7.246020351112602,9.45
2022-02-08,1011010101,花叶类,162.297,162.297,965.4962,2.0,160.297,281,0,19,5.94894668416545,12.83
2022-02-08,1011010201,花菜类,44.616,44.616,341.6072,0.0,44.616,83,0,2,7.656607495069033,15.51
2022-02-08,1011010402,水生根茎类,29.778,29.778,294.99,0.0,29.778,35,0,2,9.906306669353215,13.65
2022-02-08,1011010501,茄类,28.361,28.361,349.446,0.0,28.361,63,0,3,12.321356792778817,6.68
2022-02-08,1011010504,辣椒类,83.106,83.106,1018.077,3.0,80.106,168,0,13,12.250342935528122,9.24
2022-02-08,1011010801,食用菌,48.124,48.124,406.82800000000003,0.0,48.124,77,0,10,8.45374449339207,9.45
2022-02-09,1011010101,花叶类,138.288,138.288,740.5578,0.0,138.288,235,0,20,5.355184831655675,12.83
2022-02-09,1011010201,花菜类,25.255,25.255,227.29500000000002,0.0,25.255,61,0,1,9.000000000000002,15.51
2022-02-09,1011010402,水生根茎类,30.194,30.194,300.00600000000003,0.0,30.194,41,0,2,9.935947539246209,13.65
2022-02-09,1011010501,茄类,17.827,17.827,217.334,0.0,17.827,40,0,3,12.191282885510741,6.68
2022-02-09,1011010504,辣椒类,81.859,81.859,913.734,9.0,72.859,153,0,13,11.162291256917383,9.24
2022-02-09,1011010801,食用菌,54.397999999999996,54.397999999999996,386.70120000000003,10.0,44.397999999999996,84,0,11,7.108739291885732,9.45
2022-02-10,1011010101,花叶类,116.133,116.133,583.8774,17.0,99.133,180,0,18,5.027661388235902,12.83
2022-02-10,1011010201,花菜类,23.057,23.057,184.456,0.0,23.057,51,0,1,8.0,15.51
2022-02-10,1011010402,水生根茎类,29.54,29.54,293.59,0.0,29.54,35,0,2,9.938727149627622,13.65
2022-02-10,1011010501,茄类,18.122,18.122,205.86,0.0,18.122,37,0,3,11.35967332524004,6.68
2022-02-10,1011010504,辣椒类,95.39,95.39,900.0088000000001,11.0,84.39,155,0,12,9.435043505608554,9.24
2022-02-10,1011010801,食用菌,45.478,45.478,305.704,3.0,42.478,72,0,9,6.722019437970007,9.45
2022-02-11,1011010101,花叶类,132.508,132.508,677.0574,8.0,124.508,213,0,19,5.109558668155885,12.83
2022-02-11,1011010201,花菜类,24.982,24.982,199.856,0.0,24.982,55,0,1,8.0,15.51
2022-02-11,1011010402,水生根茎类,38.286,38.286,375.374,0.0,38.286,53,0,2,9.804471608420833,13.65
2022-02-11,1011010501,茄类,16.356,16.356,188.334,0.0,16.356,39,0,3,11.514673514306676,6.68
2022-02-11,1011010504,辣椒类,80.496,80.496,817.711,6.0,74.496,142,0,12,10.158405386603063,9.24
2022-02-11,1011010801,食用菌,44.35,44.35,309.1,9.0,35.35,70,0,8,6.969560315670801,9.45
2022-02-12,1011010101,花叶类,154.467,154.467,871.2256,6.0,148.467,262,0,20,5.640205351304809,12.83
2022-02-12,1011010201,花菜类,35.481,35.481,283.848,0.0,35.481,78,0,1,8.0,15.51
2022-02-12,1011010402,水生根茎类,58.417,58.417,482.536,0.0,58.417,71,0,3,8.260198229967305,13.65
2022-02-12,1011010501,茄类,19.233,19.233,189.786,0.0,19.233,46,0,2,9.86772734362814,6.68
2022-02-12,1011010504,辣椒类,63.244,63.244,671.8514,1.0,62.244,129,0,12,10.623164252735437,9.24
2022-02-12,1011010801,食用菌,44.628,44.628,306.904,3.0,41.628,75,0,8,6.876938245047952,9.45
2022-02-13,1011010101,花叶类,165.85,165.85,881.5966,3.0,162.85,275,0,19,5.315626168224299,12.83
2022-02-13,1011010201,花菜类,37.882,37.882,303.056,0.0,37.882,78,0,1,8.0,15.51
2022-02-13,1011010402,水生根茎类,38.757,38.757,309.75600000000003,0.0,38.757,52,0,4,7.99225946280672,13.65
2022-02-13,1011010501,茄类,18.593,18.593,178.25900000000001,0.0,18.593,41,0,2,9.587425375141184,6.68
2022-02-13,1011010504,辣椒类,53.381,53.381,583.6494,0.0,53.381,131,0,12,10.933654296472527,9.24
2022-02-13,1011010801,食用菌,62.028,62.028,394.004,0.0,62.028,87,0,7,6.3520345650351455,9.45
2022-02-14,1011010101,花叶类,150.014,150.014,631.1668,10.0,140.014,217,0,17,4.207385977308784,12.83
2022-02-14,1011010201,花菜类,35.754,35.754,286.032,0.0,35.754,80,0,1,8.0,15.51
2022-02-14,1011010402,水生根茎类,24.829,24.829,198.632,0.0,24.829,35,0,2,8.0,13.65
2022-02-14,1011010501,茄类,22.165,22.165,215.701,0.0,22.165,50,0,2,9.731603879990978,6.68
2022-02-14,1011010504,辣椒类,56.165,56.165,567.3326,0.0,56.165,112,0,13,10.101176889521943,9.24
2022-02-14,1011010801,食用菌,43.618,43.618,351.324,0.0,43.618,82,0,8,8.054564629281488,9.45
2022-02-15,1011010101,花叶类,154.453,154.453,822.6562,3.0,151.453,262,0,18,5.326255883666876,12.83
2022-02-15,1011010201,花菜类,30.547,30.547,244.376,0.0,30.547,70,0,1,8.0,15.51
2022-02-15,1011010402,水生根茎类,50.087,50.087,399.596,0.0,50.087,68,0,3,7.978038213508495,13.65
2022-02-15,1011010501,茄类,13.33,13.33,131.351,0.0,13.33,28,0,3,9.853788447111778,6.68
2022-02-15,1011010504,辣椒类,65.56099999999999,65.56099999999999,663.9596,0.0,65.56099999999999,128,0,10,10.127356202620462,9.24
2022-02-15,1011010801,食用菌,54.996,54.996,390.528,0.0,54.996,87,0,8,7.101025529129391,9.45
2022-02-16,1011010101,花叶类,99.015,99.015,358.373,16.0,83.015,135,0,13,3.6193809018835528,12.83
2022-02-16,1011010201,花菜类,21.875,21.875,175.0,0.0,21.875,47,0,1,8.0,15.51
2022-02-16,1011010402,水生根茎类,25.240000000000002,25.240000000000002,199.72,0.0,25.240000000000002,35,0,3,7.912836767036449,13.65
2022-02-16,1011010501,茄类,8.002,8.002,80.02,0.0,8.002,20,0,1,9.999999999999998,6.68
2022-02-16,1011010504,辣椒类,50.306,50.306,404.0908,1.0,49.306,73,0,9,8.032656144396295,9.24
2022-02-16,1011010801,食用菌,19.235,19.235,148.83,2.0,17.235,42,0,8,7.7374577592929565,9.45
2022-02-17,1011010101,花叶类,112.077,112.077,458.30899999999997,2.0,110.077,172,0,14,4.089233294966853,12.83
2022-02-17,1011010201,花菜类,20.645,20.645,165.16,0.0,20.645,47,0,1,8.0,15.51
2022-02-17,1011010402,水生根茎类,38.54,38.54,299.02,0.0,38.54,55,0,3,7.758692267773741,13.65
