销售日期,分类编码,分类名称,净销量,趋势,季节,残差
2023-01-28,1011010501,茄类,30.24,25.12,5.531,-0.411
2023-01-29,1011010501,茄类,15.298,23.182,1.299,-9.182
2023-01-30,1011010501,茄类,15.248,21.174,-1.966,-3.959
2023-01-31,1011010501,茄类,13.52,19.21,-1.789,-3.901
2023-02-01,1011010501,茄类,12.689,17.443,-4.774,0.02
2023-02-02,1011010501,茄类,15.701,16.039,0.879,-1.216
2023-02-03,1011010501,茄类,14.786,15.162,1.177,-1.552
2023-02-04,1011010501,茄类,20.698,14.68,5.155,0.863
2023-02-05,1011010501,茄类,15.281,14.324,1.131,-0.174
2023-02-06,1011010501,茄类,12.377,14.013,-1.659,0.023
2023-02-07,1011010501,茄类,12.441,13.761,-0.784,-0.536
2023-02-08,1011010501,茄类,8.429,13.628,-4.473,-0.726
2023-02-09,1011010501,茄类,13.362,13.577,-0.573,0.358
2023-02-10,1011010501,茄类,12.794,13.445,-0.343,-0.308
2023-02-11,1011010501,茄类,16.919,13.154,4.075,-0.31
2023-02-12,1011010501,茄类,28.032,12.75,3.223,12.059
2023-02-13,1011010501,茄类,14.143,12.334,-1.505,3.315
2023-02-14,1011010501,茄类,14.301,12.008,-0.038,2.331
2023-02-15,1011010501,茄类,6.735,11.758,-3.559,-1.464
2023-02-16,1011010501,茄类,7.394,11.56,-1.364,-2.803
2023-02-17,1011010501,茄类,8.283,11.384,-0.489,-2.613
2023-02-18,1011010501,茄类,21.074,11.285,2.633,7.156
2023-02-19,1011010501,茄类,17.567,11.251,4.195,2.121
2023-02-20,1011010501,茄类,7.391,11.297,-1.372,-2.533
2023-02-21,1011010501,茄类,12.593,11.411,-0.476,1.657
2023-02-22,1011010501,茄类,9.991,11.437,-2.297,0.851
2023-02-23,1011010501,茄类,11.31,11.261,-2.319,2.368
2023-02-24,1011010501,茄类,11.328,10.998,0.155,0.175
2023-02-25,1011010501,茄类,10.979,10.785,1.946,-1.752
2023-02-26,1011010501,茄类,14.041,10.627,4.917,-1.502
2023-02-27,1011010501,茄类,8.846,10.482,-1.717,0.081
2023-02-28,1011010501,茄类,7.007,10.439,-1.642,-1.791
2023-03-01,1011010501,茄类,9.504,10.547,-1.441,0.398
2023-03-02,1011010501,茄类,7.568,10.797,-2.856,-0.373
2023-03-03,1011010501,茄类,13.904,11.149,1.065,1.689
2023-03-04,1011010501,茄类,12.627,11.498,2.699,-1.57
2023-03-05,1011010501,茄类,16.645,11.802,4.571,0.272
2023-03-06,1011010501,茄类,11.021,12.108,-1.751,0.663
2023-03-07,1011010501,茄类,8.469,12.415,-2.835,-1.112
2023-03-08,1011010501,茄类,14.0,12.731,-1.963,3.232
2023-03-09,1011010501,茄类,7.751,13.044,-3.314,-1.979
2023-03-10,1011010501,茄类,14.024,13.303,1.864,-1.142
2023-03-11,1011010501,茄类,20.211,13.501,4.55,2.16
2023-03-12,1011010501,茄类,18.27,13.687,4.511,0.072
2023-03-13,1011010501,茄类,12.188,13.876,-2.051,0.363
2023-03-14,1011010501,茄类,11.759,14.042,-3.107,0.824
2023-03-15,1011010501,茄类,8.037,14.111,-3.103,-2.972
2023-03-16,1011010501,茄类,11.892,14.089,-3.613,1.417
2023-03-17,1011010501,茄类,16.576,14.131,2.302,0.144
2023-03-18,1011010501,茄类,30.312,14.232,5.728,10.352
2023-03-19,1011010501,茄类,26.328,14.372,4.198,7.759
2023-03-20,1011010501,茄类,11.707,14.548,-2.275,-0.566
2023-03-21,1011010501,茄类,10.702,14.726,-2.127,-1.897
2023-03-22,1011010501,茄类,12.133,14.856,-5.206,2.483
2023-03-23,1011010501,茄类,10.903,15.06,-3.382,-0.775
2023-03-24,1011010501,茄类,18.402,15.288,2.93,0.184
2023-03-25,1011010501,茄类,22.364,15.519,6.186,0.659
2023-03-26,1011010501,茄类,20.143,15.79,3.497,0.856
2023-03-27,1011010501,茄类,12.216,16.074,-1.982,-1.876
2023-03-28,1011010501,茄类,15.485,16.358,-1.113,0.239
2023-03-29,1011010501,茄类,8.567,16.701,-5.796,-2.338
2023-03-30,1011010501,茄类,14.654,17.106,-3.668,1.216
2023-03-31,1011010501,茄类,21.134,17.57,3.443,0.121
2023-04-01,1011010501,茄类,23.388,17.988,5.431,-0.031
2023-04-02,1011010501,茄类,20.488,18.239,2.963,-0.714
2023-04-03,1011010501,茄类,19.201,18.156,-1.348,2.393
2023-04-04,1011010501,茄类,20.162,17.782,-0.363,2.742
2023-04-05,1011010501,茄类,22.225,17.268,-5.696,10.653
2023-04-06,1011010501,茄类,12.387,16.75,-4.393,0.03
2023-04-07,1011010501,茄类,9.746,16.234,3.893,-10.381
2023-04-08,1011010501,茄类,19.815,15.648,3.814,0.354
2023-04-09,1011010501,茄类,15.846,15.026,3.122,-2.302
2023-04-10,1011010501,茄类,12.818,14.6,0.091,-1.874
2023-04-11,1011010501,茄类,13.366,14.436,-0.415,-0.655
2023-04-12,1011010501,茄类,8.998,14.441,-5.524,0.081
2023-04-13,1011010501,茄类,9.198,14.702,-5.741,0.237
2023-04-14,1011010501,茄类,19.025,15.185,2.1,1.74
2023-04-15,1011010501,茄类,16.674,15.743,4.871,-3.94
2023-04-16,1011010501,茄类,20.902,16.276,5.676,-1.049
2023-04-17,1011010501,茄类,9.19,16.775,1.027,-8.611
2023-04-18,1011010501,茄类,16.152,17.372,-2.082,0.862
2023-04-19,1011010501,茄类,13.945,18.257,-5.287,0.975
2023-04-20,1011010501,茄类,10.307,19.199,-6.963,-1.929
2023-04-21,1011010501,茄类,30.95,20.121,-0.106,10.936
2023-04-22,1011010501,茄类,39.651,20.993,6.306,12.352
2023-04-23,1011010501,茄类,21.876,21.823,9.059,-9.006
2023-04-24,1011010501,茄类,25.565,22.695,1.544,1.325
2023-04-25,1011010501,茄类,19.3,23.672,-3.736,-0.636
2023-04-26,1011010501,茄类,18.526,24.787,-5.705,-0.556
2023-04-27,1011010501,茄类,18.48,25.925,-7.351,-0.094
2023-04-28,1011010501,茄类,22.141,26.93,-3.339,-1.45
2023-04-29,1011010501,茄类,37.234,27.743,8.312,1.178
2023-04-30,1011010501,茄类,43.783,28.337,12.09,3.356
2023-05-01,1011010501,茄类,31.862,28.745,1.591,1.525
2023-05-02,1011010501,茄类,35.967,28.79,-5.065,12.242
2023-05-03,1011010501,茄类,22.717,28.453,-6.206,0.47
2023-05-04,1011010501,茄类,25.655,27.874,-7.755,5.535
2023-05-05,1011010501,茄类,22.324,27.083,-5.374,0.615
2023-05-06,1011010501,茄类,23.097,26.128,10.379,-13.41
2023-05-07,1011010501,茄类,39.966,25.125,14.246,0.595
2023-05-08,1011010501,茄类,21.757,24.195,0.942,-3.38
2023-05-09,1011010501,茄类,17.224,23.333,-5.678,-0.431
2023-05-10,1011010501,茄类,28.106,22.547,-6.831,12.389
2023-05-11,1011010501,茄类,13.908,21.899,-7.567,-0.423
2023-05-12,1011010501,茄类,24.496,21.427,-6.066,9.135
2023-05-13,1011010501,茄类,33.208,21.071,11.203,0.934
2023-05-14,1011010501,茄类,32.974,20.84,13.838,-1.705
2023-05-15,1011010501,茄类,21.584,20.712,0.804,0.068
2023-05-16,1011010501,茄类,14.181,20.794,-5.027,-1.586
2023-05-17,1011010501,茄类,14.296,21.115,-7.506,0.687
2023-05-18,1011010501,茄类,11.595,21.651,-7.403,-2.653
2023-05-19,1011010501,茄类,15.232,22.283,-6.441,-0.609
2023-05-20,1011010501,茄类,33.825,22.988,12.029,-1.192
2023-05-21,1011010501,茄类,38.276,23.701,12.997,1.578
2023-05-22,1011010501,茄类,25.981,24.407,0.831,0.743
2023-05-23,1011010501,茄类,23.022,25.042,-4.114,2.094
2023-05-24,1011010501,茄类,15.749,25.614,-8.219,-1.646
2023-05-25,1011010501,茄类,21.865,26.089,-7.194,2.97
2023-05-26,1011010501,茄类,18.213,26.399,-6.093,-2.094
2023-05-27,1011010501,茄类,24.313,26.537,12.718,-14.942
2023-05-28,1011010501,茄类,38.881,26.596,11.936,0.349
2023-05-29,1011010501,茄类,28.536,26.626,0.072,1.838
2023-05-30,1011010501,茄类,23.886,26.614,-4.02,1.292
2023-05-31,1011010501,茄类,17.471,26.453,-8.148,-0.834
2023-06-01,1011010501,茄类,18.475,26.118,-6.989,-0.654
2023-06-02,1011010501,茄类,22.501,25.647,-4.245,1.099
2023-06-03,1011010501,茄类,39.399,25.167,13.413,0.819
2023-06-04,1011010501,茄类,34.741,24.772,9.789,0.18
2023-06-05,1011010501,茄类,19.989,24.519,-0.697,-3.832
2023-06-06,1011010501,茄类,19.081,24.34,-4.919,-0.339
2023-06-07,1011010501,茄类,17.873,24.197,-6.032,-0.292
2023-06-08,1011010501,茄类,24.509,24.09,-7.228,7.647
2023-06-09,1011010501,茄类,21.798,24.046,-1.635,-0.612
2023-06-10,1011010501,茄类,38.116,24.02,12.155,1.941
2023-06-11,1011010501,茄类,43.303,23.975,7.708,11.62
2023-06-12,1011010501,茄类,23.087,23.866,-0.498,-0.281
2023-06-13,1011010501,茄类,17.659,23.659,-6.628,0.628
2023-06-14,1011010501,茄类,28.361,23.341,-4.51,9.53
2023-06-15,1011010501,茄类,15.908,22.997,-6.804,-0.285
2023-06-16,1011010501,茄类,24.133,22.757,1.41,-0.033
2023-06-17,1011010501,茄类,46.628,22.646,10.552,13.43
2023-06-18,1011010501,茄类,54.553,22.462,5.575,26.516
2023-06-19,1011010501,茄类,21.207,22.122,-0.046,-0.869
2023-06-20,1011010501,茄类,21.592,21.791,-8.336,8.137
2023-06-21,1011010501,茄类,24.123,21.526,-2.798,5.394
2023-06-22,1011010501,茄类,33.866,21.287,-6.46,19.039
2023-06-23,1011010501,茄类,25.398,20.965,4.465,-0.033
2023-06-24,1011010501,茄类,28.369,20.417,8.678,-0.725
2023-06-25,1011010501,茄类,23.315,19.819,3.428,0.068
2023-06-26,1011010501,茄类,21.224,19.212,0.593,1.419
2023-06-27,1011010501,茄类,8.415,18.6,-10.066,-0.119
2023-06-28,1011010501,茄类,15.651,17.982,-1.036,-1.295
2023-06-29,1011010501,茄类,11.511,17.358,-6.073,0.226
2023-06-30,1011010501,茄类,24.53,16.729,7.547,0.254
2020-07-01,1011010504,辣椒类,76.715,71.93,2.266,2.519
2020-07-02,1011010504,辣椒类,66.064,71.1,-4.574,-0.461
2020-07-03,1011010504,辣椒类,64.253,70.324,-7.12,1.049
2020-07-04,1011010504,辣椒类,81.282,69.609,12.444,-0.771
2020-07-05,1011010504,辣椒类,98.496,68.957,30.614,-1.075
2020-07-06,1011010504,辣椒类,58.682,68.377,-11.084,1.39
2020-07-07,1011010504,辣椒类,42.213,67.88,-19.915,-5.752
2020-07-08,1011010504,辣椒类,65.88,67.552,2.183,-3.854
2020-07-09,1011010504,辣椒类,58.86,68.179,-6.707,-2.612
2020-07-10,1011010504,辣椒类,58.936,69.158,-9.642,-0.58
2020-07-11,1011010504,辣椒类,85.936,70.368,13.529,2.039
2020-07-12,1011010504,辣椒类,72.75,71.605,29.491,-28.346
2020-07-13,1011010504,辣椒类,61.24,72.722,-9.011,-2.471
2020-07-14,1011010504,辣椒类,66.745,73.652,-17.392,10.484
2020-07-15,1011010504,辣椒类,73.354,74.359,1.971,-2.975
2020-07-16,1011010504,辣椒类,72.656,74.761,-8.905,6.8
2020-07-17,1011010504,辣椒类,61.025,74.888,-11.656,-2.206
2020-07-18,1011010504,辣椒类,85.051,74.744,14.606,-4.299
2020-07-19,1011010504,辣椒类,104.841,74.43,28.104,2.307
2020-07-20,1011010504,辣椒类,67.35,74.18,-6.968,0.138
2020-07-21,1011010504,辣椒类,56.993,74.201,-14.827,-2.381
2020-07-22,1011010504,辣椒类,81.411,74.432,1.82,5.158
2020-07-23,1011010504,辣椒类,57.639,74.882,-10.676,-6.567
2020-07-24,1011010504,辣椒类,59.896,75.427,-12.373,-3.157
2020-07-25,1011010504,辣椒类,94.206,76.052,15.491,2.663
2020-07-26,1011010504,辣椒类,102.061,76.874,24.491,0.696
2020-07-27,1011010504,辣椒类,71.402,77.912,-4.612,-1.899
2020-07-28,1011010504,辣椒类,66.001,79.175,-12.914,-0.259
2020-07-29,1011010504,辣椒类,82.494,80.588,1.839,0.068
2020-07-30,1011010504,辣椒类,68.795,81.686,-12.824,-0.067
2020-07-31,1011010504,辣椒类,41.104,82.416,-10.028,-31.284
2020-08-01,1011010504,辣椒类,66.156,83.151,15.964,-32.96
2020-08-02,1011010504,辣椒类,67.963,83.93,20.814,-36.781
2020-08-03,1011010504,辣椒类,86.474,84.686,-3.548,5.335
2020-08-04,1011010504,辣椒类,73.365,85.414,-11.266,-0.783
2020-08-05,1011010504,辣椒类,82.229,85.607,0.855,-4.233
2020-08-06,1011010504,辣椒类,74.047,85.026,-13.949,2.97
2020-08-07,1011010504,辣椒类,78.611,84.467,-7.111,1.255
2020-08-08,1011010504,辣椒类,100.292,83.947,16.818,-0.473
2020-08-09,1011010504,辣椒类,73.684,83.389,17.074,-26.78
2020-08-10,1011010504,辣椒类,79.075,82.775,-3.521,-0.178
2020-08-11,1011010504,辣椒类,73.292,82.087,-7.968,-0.827
2020-08-12,1011010504,辣椒类,85.166,81.355,-2.805,6.616
2020-08-13,1011010504,辣椒类,61.768,80.855,-14.183,-4.904
2020-08-14,1011010504,辣椒类,76.489,80.791,-4.882,0.58
2020-08-15,1011010504,辣椒类,94.285,81.254,18.515,-5.484
2020-08-16,1011010504,辣椒类,95.285,82.11,13.934,-0.759
2020-08-17,1011010504,辣椒类,72.953,83.328,-3.578,-6.797
2020-08-18,1011010504,辣椒类,76.92,85.021,-5.287,-2.814
2020-08-19,1011010504,辣椒类,80.919,87.359,-9.125,2.685
2020-08-20,1011010504,辣椒类,75.953,90.254,-16.164,1.863
2020-08-21,1011010504,辣椒类,85.198,93.244,-5.415,-2.631
2020-08-22,1011010504,辣椒类,116.801,96.048,21.404,-0.652
2020-08-23,1011010504,辣椒类,93.714,98.745,26.725,-31.756
2020-08-24,1011010504,辣椒类,97.079,101.528,-5.476,1.027
2020-08-25,1011010504,辣椒类,107.213,104.565,-6.479,9.127
2020-08-26,1011010504,辣椒类,82.32,107.66,-16.934,-8.407
2020-08-27,1011010504,辣椒类,89.92,110.087,-16.466,-3.701
2020-08-28,1011010504,辣椒类,156.11,111.419,-6.166,50.857
2020-08-29,1011010504,辣椒类,145.627,111.779,22.576,11.272
2020-08-30,1011010504,辣椒类,155.811,111.639,35.271,8.901
2020-08-31,1011010504,辣椒类,117.965,111.105,-7.492,14.353
2020-09-01,1011010504,辣椒类,102.504,109.675,-8.305,1.134
2020-09-02,1011010504,辣椒类,83.969,106.141,-21.644,-0.527
2020-09-03,1011010504,辣椒类,87.119,100.489,-15.672,2.302
2020-09-04,1011010504,辣椒类,91.579,94.025,-7.072,4.626
2020-09-05,1011010504,辣椒类,110.439,87.592,22.488,0.358
2020-09-06,1011010504,辣椒类,126.5,81.581,39.242,5.677
2020-09-07,1011010504,辣椒类,56.473,76.006,-8.238,-11.295
2020-09-08,1011010504,辣椒类,50.259,70.706,-8.4,-12.047
2020-09-09,1011010504,辣椒类,39.795,65.932,-19.856,-6.281
2020-09-10,1011010504,辣椒类,49.321,62.042,-14.069,1.348
2020-09-11,1011010504,辣椒类,50.22,59.367,-7.681,-1.467
2020-09-12,1011010504,辣椒类,74.51,57.934,20.128,-3.552
2020-09-13,1011010504,辣椒类,83.723,57.425,34.273,-7.975
2020-09-14,1011010504,辣椒类,48.55,57.455,-10.622,1.717
2020-09-15,1011010504,辣椒类,49.991,58.049,-5.308,-2.75
2020-09-16,1011010504,辣椒类,46.895,59.295,-14.826,2.425
2020-09-17,1011010504,辣椒类,46.145,61.116,-10.999,-3.972
2020-09-18,1011010504,辣椒类,48.075,62.899,-7.424,-7.4
2020-09-19,1011010504,辣椒类,84.269,64.063,17.203,3.003
2020-09-20,1011010504,辣椒类,99.148,64.585,25.497,9.067
2020-09-21,1011010504,辣椒类,56.561,64.669,-13.004,4.896
2020-09-22,1011010504,辣椒类,77.009,64.261,-0.658,13.406
2020-09-23,1011010504,辣椒类,54.327,63.148,-10.201,1.38
2020-09-24,1011010504,辣椒类,50.486,61.521,-7.111,-3.924
2020-09-25,1011010504,辣椒类,53.938,59.961,-7.013,0.99
2020-09-26,1011010504,辣椒类,68.094,58.938,15.61,-6.454
2020-09-27,1011010504,辣椒类,54.459,58.701,18.107,-22.35
2020-09-28,1011010504,辣椒类,37.41,59.132,-13.814,-7.908
2020-09-29,1011010504,辣椒类,57.017,59.941,2.08,-5.003
2020-09-30,1011010504,辣椒类,53.628,61.218,-8.119,0.529
2020-10-01,1011010504,辣椒类,64.092,63.191,-4.118,5.019
2020-10-02,1011010504,辣椒类,69.054,65.554,-7.9,11.401
2020-10-03,1011010504,辣椒类,84.728,67.618,19.278,-2.169
2020-10-04,1011010504,辣椒类,75.21,68.949,12.58,-6.319
2020-10-05,1011010504,辣椒类,87.933,69.485,-12.749,31.197
2020-10-06,1011010504,辣椒类,81.727,69.051,-0.552,13.228
2020-10-07,1011010504,辣椒类,63.151,68.041,-8.265,3.375
2020-10-08,1011010504,辣椒类,72.023,66.9,-3.616,8.739
2020-10-09,1011010504,辣椒类,51.243,65.642,-9.283,-5.117
2020-10-10,1011010504,辣椒类,52.511,63.605,23.428,-34.522
2020-10-11,1011010504,辣椒类,70.214,61.107,12.394,-3.287
2020-10-12,1011010504,辣椒类,48.979,59.131,-10.464,0.312
2020-10-13,1011010504,辣椒类,49.116,58.119,-4.285,-4.719
2020-10-14,1011010504,辣椒类,46.36,58.156,-8.795,-3.001
2020-10-15,1011010504,辣椒类,45.236,58.784,-4.694,-8.854
2020-10-16,1011010504,辣椒类,44.67,59.268,-12.203,-2.395
2020-10-17,1011010504,辣椒类,98.033,59.502,26.134,12.397
2020-10-18,1011010504,辣椒类,88.247,59.728,15.732,12.786
2020-10-19,1011010504,辣椒类,56.69,59.906,-7.552,4.336
2020-10-20,1011010504,辣椒类,49.296,59.749,-7.327,-3.126
2020-10-21,1011010504,辣椒类,48.047,58.957,-8.561,-2.348
2020-10-22,1011010504,辣椒类,50.037,57.565,-7.789,0.261
2020-10-23,1011010504,辣椒类,43.758,56.159,-13.2,0.799
2020-10-24,1011010504,辣椒类,77.097,55.344,26.42,-4.666
2020-10-25,1011010504,辣椒类,72.537,55.133,17.289,0.115
2020-10-26,1011010504,辣椒类,45.439,55.345,-6.271,-3.635
2020-10-27,1011010504,辣椒类,45.479,55.739,-7.044,-3.215
2020-10-28,1011010504,辣椒类,49.395,56.326,-5.989,-0.943
2020-10-29,1011010504,辣椒类,52.654,57.289,-8.731,4.096
2020-10-30,1011010504,辣椒类,46.452,58.475,-10.781,-1.243
2020-10-31,1011010504,辣椒类,81.292,59.425,18.756,3.111
2020-11-01,1011010504,辣椒类,73.722,59.916,16.644,-2.839
2020-11-02,1011010504,辣椒类,54.351,59.959,-5.424,-0.183
2020-11-03,1011010504,辣椒类,66.834,59.918,-7.15,14.065
2020-11-04,1011010504,辣椒类,59.731,60.136,-3.935,3.53
2020-11-05,1011010504,辣椒类,45.282,60.596,-7.166,-8.148
2020-11-06,1011010504,辣椒类,49.287,61.158,-7.188,-4.683
2020-11-07,1011010504,辣椒类,69.738,61.754,15.182,-7.199
2020-11-08,1011010504,辣椒类,78.907,62.427,15.11,1.369
2020-11-09,1011010504,辣椒类,64.616,63.136,-5.174,6.655
2020-11-10,1011010504,辣椒类,54.663,63.713,-7.415,-1.635
2020-11-11,1011010504,辣椒类,65.834,63.8,-5.547,7.582
2020-11-12,1011010504,辣椒类,58.851,63.182,-6.21,1.879
2020-11-13,1011010504,辣椒类,70.246,62.068,-4.98,13.158
2020-11-14,1011010504,辣椒类,71.84,60.844,15.471,-4.475
2020-11-15,1011010504,辣椒类,74.078,59.711,13.961,0.406
2020-11-16,1011010504,辣椒类,45.345,58.737,-3.715,-9.676
2020-11-17,1011010504,辣椒类,43.486,57.958,-8.613,-5.859
2020-11-18,1011010504,辣椒类,45.407,57.782,-8.517,-3.858
2020-11-19,1011010504,辣椒类,59.111,58.073,-5.007,6.045
2020-11-20,1011010504,辣椒类,53.492,58.344,-3.174,-1.678
2020-11-21,1011010504,辣椒类,80.204,58.402,16.793,5.009
2020-11-22,1011010504,辣椒类,99.221,58.423,13.183,27.615
2020-11-23,1011010504,辣椒类,59.056,58.42,-3.751,4.387
2020-11-24,1011010504,辣椒类,52.157,58.227,-8.703,2.633
2020-11-25,1011010504,辣椒类,39.054,57.821,-10.357,-8.41
2020-11-26,1011010504,辣椒类,48.086,57.29,-3.484,-5.72
2020-11-27,1011010504,辣椒类,53.116,56.753,-3.766,0.129
2020-11-28,1011010504,辣椒类,82.485,56.355,15.467,10.663
2020-11-29,1011010504,辣椒类,66.151,55.91,13.814,-3.573
2020-11-30,1011010504,辣椒类,54.214,55.218,-2.875,1.871
2020-12-01,1011010504,辣椒类,47.882,54.115,-7.279,1.046
2020-12-02,1011010504,辣椒类,48.74,52.563,-10.935,7.112
2020-12-03,1011010504,辣椒类,48.795,50.856,-4.398,2.338
2020-12-04,1011010504,辣椒类,42.929,49.328,-4.504,-1.894
2020-12-05,1011010504,辣椒类,50.32,48.142,13.652,-11.474
2020-12-06,1011010504,辣椒类,61.77,47.126,16.28,-1.636
2020-12-07,1011010504,辣椒类,39.566,46.354,-3.258,-3.53
2020-12-08,1011010504,辣椒类,38.373,46.161,-6.764,-1.023
2020-12-09,1011010504,辣椒类,36.059,46.676,-9.419,-1.199
2020-12-10,1011010504,辣椒类,45.747,47.563,-5.9,4.084
2020-12-11,1011010504,辣椒类,44.514,48.278,-3.239,-0.526
2020-12-12,1011010504,辣椒类,55.633,48.471,11.513,-4.351
2020-12-13,1011010504,辣椒类,76.784,48.272,18.16,10.351
2020-12-14,1011010504,辣椒类,48.394,48.011,-4.764,5.147
2020-12-15,1011010504,辣椒类,41.066,47.723,-8.029,1.372
2020-12-16,1011010504,辣椒类,34.84,47.25,-9.283,-3.128
2020-12-17,1011010504,辣椒类,33.18,46.702,-6.683,-6.839
2020-12-18,1011010504,辣椒类,41.801,46.193,0.548,-4.94
2020-12-19,1011010504,辣椒类,68.24,45.853,11.091,11.297
2020-12-20,1011010504,辣椒类,64.273,45.9,18.022,0.351
2020-12-21,1011010504,辣椒类,30.846,46.072,-3.414,-11.812
2020-12-22,1011010504,辣椒类,38.615,46.053,-10.663,3.225
2020-12-23,1011010504,辣椒类,41.738,45.801,-10.319,6.256
2020-12-24,1011010504,辣椒类,37.463,45.366,-6.979,-0.924
2020-12-25,1011010504,辣椒类,53.083,44.968,1.277,6.838
2020-12-26,1011010504,辣椒类,52.907,44.9,13.707,-5.7
2020-12-27,1011010504,辣椒类,52.745,45.02,17.209,-9.484
2020-12-28,1011010504,辣椒类,45.863,45.296,-2.096,2.663
2020-12-29,1011010504,辣椒类,28.906,46.043,-13.036,-4.101
2020-12-30,1011010504,辣椒类,32.167,47.276,-10.206,-4.903
2020-12-31,1011010504,辣椒类,45.584,48.738,-5.977,2.823
2021-01-01,1011010504,辣椒类,67.733,50.328,-1.774,19.179
2021-01-02,1011010504,辣椒类,63.342,51.751,16.658,-5.067
2021-01-03,1011010504,辣椒类,73.797,52.786,17.024,3.986
2021-01-04,1011010504,辣椒类,58.505,53.549,-1.053,6.009
2021-01-05,1011010504,辣椒类,37.556,53.819,-14.059,-2.205
2021-01-06,1011010504,辣椒类,44.528,53.557,-11.065,2.036
2021-01-07,1011010504,辣椒类,50.183,53.004,-5.736,2.915
2021-01-08,1011010504,辣椒类,37.342,52.216,-5.606,-9.269
2021-01-09,1011010504,辣椒类,78.498,51.2,19.232,8.066
2021-01-10,1011010504,辣椒类,68.365,50.352,19.334,-1.321
2021-01-11,1011010504,辣椒类,46.768,49.918,-2.4,-0.75
2021-01-12,1011010504,辣椒类,35.595,49.809,-14.036,-0.178
2021-01-13,1011010504,辣椒类,37.065,50.052,-5.345,-7.642
2021-01-14,1011010504,辣椒类,39.296,50.667,-7.202,-4.169
2021-01-15,1011010504,辣椒类,39.211,51.58,-12.049,-0.32
2021-01-16,1011010504,辣椒类,76.174,53.101,19.292,3.781
2021-01-17,1011010504,辣椒类,74.534,55.221,22.213,-2.9
2021-01-18,1011010504,辣椒类,48.166,57.79,-5.444,-4.18
2021-01-19,1011010504,辣椒类,50.827,60.577,-14.536,4.786
2021-01-20,1011010504,辣椒类,51.058,63.32,5.764,-18.027
2021-01-21,1011010504,辣椒类,57.724,65.961,-11.089,2.851
2021-01-22,1011010504,辣椒类,54.45,68.711,-14.184,-0.078
2021-01-23,1011010504,辣椒类,87.038,71.652,12.536,2.85
2021-01-24,1011010504,辣椒类,99.115,74.55,23.607,0.958
2021-01-25,1011010504,辣椒类,68.681,77.301,-7.867,-0.753
2021-01-26,1011010504,辣椒类,57.954,79.905,-17.731,-4.22
2021-01-27,1011010504,辣椒类,105.094,82.603,21.087,1.405
2021-01-28,1011010504,辣椒类,70.075,86.456,-19.954,3.572
2021-01-29,1011010504,辣椒类,66.029,91.497,-17.329,-8.139
2021-01-30,1011010504,辣椒类,91.796,97.103,2.179,-7.487
2021-01-31,1011010504,辣椒类,84.451,102.923,17.456,-35.927
2021-02-01,1011010504,辣椒类,71.64,108.868,14.002,-51.23
2021-02-02,1011010504,辣椒类,92.145,114.974,-29.637,6.808
2021-02-03,1011010504,辣椒类,79.053,121.54,51.456,-93.943
2021-02-04,1011010504,辣椒类,96.194,128.487,-24.463,-7.831
2021-02-05,1011010504,辣椒类,124.448,134.705,-16.01,5.753
2021-02-06,1011010504,辣椒类,194.842,140.249,-2.515,57.109
2021-02-07,1011010504,辣椒类,159.904,139.287,14.667,5.95
2021-02-08,1011010504,辣椒类,289.227,129.507,36.134,123.586
